tournament_id,season_id,player_name,player_id,team_name,team_id,goals,assists,rating,expectedGoals,expectedAssists,totalShots,shotsOnTarget,keyPasses,successfulDribbles,tackles,yellowCards,redCards,minutesPlayed,appearances,_metric_order,_league_id,_season,_source,_scraped_at
37,77012,Hobie Verhulst,97401,AZ Alkmaar,2950,0,0,6.6,,0.0,0,0,0,0,0,0,0,90,1,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Kostas Lamprou,42876,NAC Breda,2947,0,0,5.9,,0.0,0,0,0,0,0,0,0,90,1,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Nordin Bakker,945955,SC Heerenveen,2964,0,0,5.6,,0.01,0,0,0,0,0,0,0,90,1,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Joey Veerman,850816,PSV Eindhoven,2952,8,14,7.89,2.34,9.69,34,14,95,13,58,4,0,2370,30,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Mika Godts,1149146,AFC Ajax,2953,17,12,7.78,10.93,9.27,80,39,78,85,27,2,0,2686,32,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Shaqueel van Persie,1470002,Feyenoord,2959,2,0,7.55,0.37,0.6,2,2,0,1,1,1,0,37,3,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Anis Hadj Moussa,1218066,Feyenoord,2959,11,6,7.45,6.78,11.14,77,32,71,77,25,4,1,2553,30,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Victor Jensen,856648,FC Utrecht,2948,5,0,7.44,2.47,0.81,14,8,7,3,14,1,0,547,8,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Levi Smans,1133678,SC Heerenveen,2964,0,1,7.4,0.38,0.51,3,0,2,2,1,0,0,53,1,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Bart van Rooij,946506,FC Twente,2955,3,4,7.4,2.03,5.29,36,9,42,18,108,5,1,2928,33,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Younes Namli,235538,PEC Zwolle,2971,2,4,7.37,2.28,3.9,29,10,35,24,19,1,0,1056,13,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Billy van Duijl,1213381,AZ Alkmaar,2950,1,0,7.31,0.32,0.62,3,1,2,6,18,0,0,585,7,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Souffian El Karouani,991679,FC Utrecht,2948,2,11,7.29,2.13,8.88,47,16,98,13,87,3,0,2833,32,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Ruben van Bommel,1212550,PSV Eindhoven,2952,3,0,7.28,2.16,1.07,8,6,8,7,10,1,0,381,6,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Steven Berghuis,100386,AFC Ajax,2953,4,2,7.26,3.82,4.42,41,16,37,6,14,3,0,1147,19,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Darko Nejašmić,897603,NEC Nijmegen,2962,4,1,7.26,1.72,3.24,27,12,20,16,64,3,0,2311,29,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Jeff Hardeveld,385300,SC Telstar,2972,6,7,7.24,3.63,8.74,27,13,63,15,79,1,0,2979,34,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Stije Resink,1090328,FC Groningen,2951,5,5,7.23,5.7,3.02,55,12,20,36,60,5,0,2090,24,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Ivan Perišić,38710,PSV Eindhoven,2952,7,12,7.23,4.97,7.87,54,19,53,15,36,5,0,2218,30,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Tobias Lauritsen,796943,Sparta Rotterdam,2960,12,5,7.22,10.82,3.47,73,27,49,9,19,4,0,3042,34,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Joris van Overeem,138842,SC Heerenveen,2964,2,9,7.22,2.29,6.3,15,4,58,22,54,5,0,2933,33,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Oussama Targhalline,1095731,Feyenoord,2959,2,4,7.22,0.47,2.32,9,3,21,18,66,4,0,1920,25,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Ramiz Zerrouki,989882,FC Twente,2955,3,1,7.21,1.5,4.04,33,8,44,15,63,2,1,2667,32,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Leo Greiml,918420,NAC Breda,2947,1,0,7.21,0.56,0.85,10,6,5,3,30,2,1,1135,14,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Bertrand Traoré,218160,AFC Ajax,2953,0,0,7.2,0.27,0.05,1,1,0,0,2,0,0,63,1,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Sven Mijnans,980671,AZ Alkmaar,2950,11,6,7.2,11.73,8.2,84,36,54,17,34,1,0,2350,30,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Jakob Breum,1029724,Go Ahead Eagles,2979,6,5,7.2,3.43,4.51,33,20,53,30,17,1,0,2042,28,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Ismael Saibari,1063767,PSV Eindhoven,2952,15,8,7.2,12.95,7.41,91,37,53,48,33,2,0,2145,27,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Ayase Ueda,985823,Feyenoord,2959,25,1,7.19,18.93,1.67,102,46,21,6,12,2,0,2533,31,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Gjivai Zechiël,1433802,FC Utrecht,2948,8,7,7.19,5.84,5.73,62,26,46,26,51,4,0,2808,34,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Youri Baas,1000228,AFC Ajax,2953,4,1,7.18,1.72,1.13,15,7,9,10,57,2,1,2760,31,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Calvin Verdonk,361780,NEC Nijmegen,2962,0,1,7.18,0.03,0.47,2,0,3,3,14,0,0,360,4,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Thomas Ouwejan,798180,NEC Nijmegen,2962,1,2,7.17,0.29,1.21,5,1,11,0,10,0,0,444,6,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Jacob Trenskow,1015627,SC Heerenveen,2964,12,5,7.16,8.91,8.58,84,37,68,23,23,0,0,2678,33,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Jordan Bos,1144138,Feyenoord,2959,4,7,7.16,2.27,3.95,38,14,37,37,69,0,0,2058,28,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Gerrit Nauber,133168,Go Ahead Eagles,2979,2,0,7.16,1.21,1.06,7,4,4,0,4,1,0,799,9,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Mauro Júnior,893499,PSV Eindhoven,2952,1,9,7.15,1.6,4.94,22,8,35,24,60,2,0,2086,26,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Dies Janse,1470010,FC Groningen,2951,2,2,7.14,1.36,2.53,14,5,17,10,36,6,0,2724,31,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Melle Meulensteen,891795,Go Ahead Eagles,2979,6,1,7.14,5.21,1.63,41,19,14,23,45,2,0,2832,34,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Ángel Alarcón,1153261,FC Utrecht,2948,3,3,7.12,4.24,1.89,32,14,20,23,10,0,0,972,13,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Sem van Duijn,1548834,SC Telstar,2972,5,2,7.12,4.49,1.84,23,9,17,9,14,1,0,1013,14,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Jochem Ritmeester van de Kamp,1157777,SC Telstar,2972,7,1,7.11,2.95,1.91,22,12,34,12,41,4,0,2044,28,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Mohamed Ihattaren,929633,Fortuna Sittard,2957,6,10,7.11,5.88,5.98,69,34,49,30,14,4,0,1946,28,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Kodai Sano,1184054,NEC Nijmegen,2962,3,7,7.11,1.77,6.08,34,9,48,60,71,3,0,3060,34,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Julius Dirksen,1001943,Go Ahead Eagles,2979,2,0,7.11,0.21,0.42,5,2,4,12,14,4,0,1173,18,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Jerdy Schouten,844234,PSV Eindhoven,2952,1,2,7.1,1.13,2.4,19,6,24,16,44,2,1,2381,28,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Aaron Bouwman,1586649,AFC Ajax,2953,1,0,7.1,0.3,0.25,2,2,1,1,7,2,0,560,8,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Robin Pröpper,196082,FC Twente,2955,0,0,7.1,1.71,1.01,23,5,9,3,33,6,0,1723,28,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Ryan Thomas,333571,PEC Zwolle,2971,1,1,7.09,0.56,2.38,14,2,14,21,60,7,0,2157,27,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Sondre Ørjasæter,1200962,FC Twente,2955,3,6,7.08,4.44,8.41,63,20,63,57,18,2,0,2154,30,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Jizz Hornkamp,914392,AZ Alkmaar,2950,10,1,7.08,8.25,1.87,43,24,17,9,16,2,1,1351,22,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Tsuyoshi Watanabe,942213,Feyenoord,2959,2,0,7.08,2.74,1.92,23,10,13,10,33,1,0,2637,30,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Dennis Man,812145,PSV Eindhoven,2952,7,7,7.08,4.76,4.95,42,15,30,38,10,2,0,1496,25,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Yarek Gasiorowski,1184317,PSV Eindhoven,2952,3,2,7.07,2.27,0.48,13,8,5,4,27,0,0,2144,28,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Sem Steijn,944467,Feyenoord,2959,7,2,7.07,7.82,3.72,38,17,32,3,8,0,0,1106,21,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Gibson Yah,1095753,FC Volendam,2968,0,3,7.07,0.48,1.81,11,4,11,11,67,2,0,1665,24,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Zidane Iqbal,1014225,FC Utrecht,2948,0,0,7.06,,0.37,0,0,1,4,9,1,0,255,5,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Mike Van der Hoorn,152414,FC Utrecht,2948,2,0,7.05,1.57,1.23,12,5,11,2,27,1,0,2213,29,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Bilal Ould-Chikh,544532,FC Volendam,2968,0,1,7.05,0.54,3.96,13,4,20,10,7,0,0,893,12,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Alassane Pléa,192308,PSV Eindhoven,2952,0,1,7.05,0.4,0.89,2,0,2,2,2,0,0,112,2,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Youri Regeer,996940,AFC Ajax,2953,0,2,7.05,1.61,0.88,10,2,8,4,53,6,0,1698,25,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Ko Itakura,790989,AFC Ajax,2953,1,0,7.04,0.7,0.72,7,3,3,5,17,2,0,1344,18,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Marco Rente,827103,FC Groningen,2951,3,4,7.04,2.56,3.54,20,8,37,14,43,2,1,2278,29,saves,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Jari De Busser,837072,Go Ahead Eagles,2979,0,0,7.4,,0.12,0,0,2,1,0,0,0,3060,34,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Stijn van Gassel,367118,Excelsior,2967,0,1,7.36,,0.54,0,0,3,0,0,0,0,2820,32,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Ronald Koeman Jr,268701,SC Telstar,2972,1,0,7.53,0.79,0.21,1,1,0,2,1,3,0,2959,33,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Kayne van Oevelen,1393970,FC Volendam,2968,0,0,7.2,0.02,0.25,1,0,3,2,0,1,0,2851,32,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Mattijs Branderhorst,146871,Fortuna Sittard,2957,0,0,7.0,,0.22,0,0,2,1,2,3,0,2160,24,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Gonzalo Crettaz,990798,NEC Nijmegen,2962,0,0,7.14,,0.56,0,0,3,0,5,3,0,2790,31,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Daniel Bielica,939460,NAC Breda,2947,0,0,7.25,,0.08,0,0,0,2,0,3,0,2970,33,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Vasilis Barkas,347726,FC Utrecht,2948,0,0,7.15,,0.08,0,0,0,1,1,1,0,2925,33,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Joël Drommel,610396,Sparta Rotterdam,2960,0,0,7.46,0.03,0.37,1,0,2,0,0,1,0,3060,34,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Vítězslav Jaroš,927359,AFC Ajax,2953,0,0,7.27,,0.04,0,0,0,0,0,1,0,1710,19,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Jasper Cillessen,123865,NEC Nijmegen,2962,0,0,7.3,,0.01,0,0,1,0,0,0,0,186,3,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Duke Verduin,1394059,PEC Zwolle,2971,0,0,8.2,,0.0,0,0,0,0,0,0,0,90,1,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Daan Reiziger,916942,SC Telstar,2972,0,0,7.7,,0.01,0,0,0,0,0,0,0,101,2,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Maarten Paes,843250,AFC Ajax,2953,0,0,7.15,,0.02,0,0,0,0,1,0,0,990,11,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Timon Wellenreuther,253875,Feyenoord,2959,0,0,6.99,,0.16,0,0,1,1,0,6,0,2970,33,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Hobie Verhulst,97401,AZ Alkmaar,2950,0,0,6.6,,0.0,0,0,0,0,0,0,0,90,1,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Michael Brouwer,252027,FC Utrecht,2948,0,0,7.0,,0.01,0,0,0,0,0,0,0,135,2,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Fabian De Keijzer,856743,Heracles Almelo,2977,0,0,7.18,,0.11,0,0,0,0,0,0,0,720,8,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Rijk Janse,1066313,NEC Nijmegen,2962,0,0,6.5,,0.0,0,0,0,0,0,0,0,84,1,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Joey Veerman,850816,PSV Eindhoven,2952,8,14,7.89,2.34,9.69,34,14,95,13,58,4,0,2370,30,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Mika Godts,1149146,AFC Ajax,2953,17,12,7.78,10.93,9.27,80,39,78,85,27,2,0,2686,32,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Shaqueel van Persie,1470002,Feyenoord,2959,2,0,7.55,0.37,0.6,2,2,0,1,1,1,0,37,3,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Anis Hadj Moussa,1218066,Feyenoord,2959,11,6,7.45,6.78,11.14,77,32,71,77,25,4,1,2553,30,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Victor Jensen,856648,FC Utrecht,2948,5,0,7.44,2.47,0.81,14,8,7,3,14,1,0,547,8,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Levi Smans,1133678,SC Heerenveen,2964,0,1,7.4,0.38,0.51,3,0,2,2,1,0,0,53,1,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Bart van Rooij,946506,FC Twente,2955,3,4,7.4,2.03,5.29,36,9,42,18,108,5,1,2928,33,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Younes Namli,235538,PEC Zwolle,2971,2,4,7.37,2.28,3.9,29,10,35,24,19,1,0,1056,13,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Billy van Duijl,1213381,AZ Alkmaar,2950,1,0,7.31,0.32,0.62,3,1,2,6,18,0,0,585,7,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Souffian El Karouani,991679,FC Utrecht,2948,2,11,7.29,2.13,8.88,47,16,98,13,87,3,0,2833,32,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Ruben van Bommel,1212550,PSV Eindhoven,2952,3,0,7.28,2.16,1.07,8,6,8,7,10,1,0,381,6,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Steven Berghuis,100386,AFC Ajax,2953,4,2,7.26,3.82,4.42,41,16,37,6,14,3,0,1147,19,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Darko Nejašmić,897603,NEC Nijmegen,2962,4,1,7.26,1.72,3.24,27,12,20,16,64,3,0,2311,29,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Jeff Hardeveld,385300,SC Telstar,2972,6,7,7.24,3.63,8.74,27,13,63,15,79,1,0,2979,34,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Stije Resink,1090328,FC Groningen,2951,5,5,7.23,5.7,3.02,55,12,20,36,60,5,0,2090,24,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Ivan Perišić,38710,PSV Eindhoven,2952,7,12,7.23,4.97,7.87,54,19,53,15,36,5,0,2218,30,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Tobias Lauritsen,796943,Sparta Rotterdam,2960,12,5,7.22,10.82,3.47,73,27,49,9,19,4,0,3042,34,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Joris van Overeem,138842,SC Heerenveen,2964,2,9,7.22,2.29,6.3,15,4,58,22,54,5,0,2933,33,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Oussama Targhalline,1095731,Feyenoord,2959,2,4,7.22,0.47,2.32,9,3,21,18,66,4,0,1920,25,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Ramiz Zerrouki,989882,FC Twente,2955,3,1,7.21,1.5,4.04,33,8,44,15,63,2,1,2667,32,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Leo Greiml,918420,NAC Breda,2947,1,0,7.21,0.56,0.85,10,6,5,3,30,2,1,1135,14,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Bertrand Traoré,218160,AFC Ajax,2953,0,0,7.2,0.27,0.05,1,1,0,0,2,0,0,63,1,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Sven Mijnans,980671,AZ Alkmaar,2950,11,6,7.2,11.73,8.2,84,36,54,17,34,1,0,2350,30,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Jakob Breum,1029724,Go Ahead Eagles,2979,6,5,7.2,3.43,4.51,33,20,53,30,17,1,0,2042,28,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Ismael Saibari,1063767,PSV Eindhoven,2952,15,8,7.2,12.95,7.41,91,37,53,48,33,2,0,2145,27,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Ayase Ueda,985823,Feyenoord,2959,25,1,7.19,18.93,1.67,102,46,21,6,12,2,0,2533,31,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Gjivai Zechiël,1433802,FC Utrecht,2948,8,7,7.19,5.84,5.73,62,26,46,26,51,4,0,2808,34,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Youri Baas,1000228,AFC Ajax,2953,4,1,7.18,1.72,1.13,15,7,9,10,57,2,1,2760,31,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Calvin Verdonk,361780,NEC Nijmegen,2962,0,1,7.18,0.03,0.47,2,0,3,3,14,0,0,360,4,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Thomas Ouwejan,798180,NEC Nijmegen,2962,1,2,7.17,0.29,1.21,5,1,11,0,10,0,0,444,6,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Jacob Trenskow,1015627,SC Heerenveen,2964,12,5,7.16,8.91,8.58,84,37,68,23,23,0,0,2678,33,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Jordan Bos,1144138,Feyenoord,2959,4,7,7.16,2.27,3.95,38,14,37,37,69,0,0,2058,28,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Gerrit Nauber,133168,Go Ahead Eagles,2979,2,0,7.16,1.21,1.06,7,4,4,0,4,1,0,799,9,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Mauro Júnior,893499,PSV Eindhoven,2952,1,9,7.15,1.6,4.94,22,8,35,24,60,2,0,2086,26,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Dies Janse,1470010,FC Groningen,2951,2,2,7.14,1.36,2.53,14,5,17,10,36,6,0,2724,31,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Melle Meulensteen,891795,Go Ahead Eagles,2979,6,1,7.14,5.21,1.63,41,19,14,23,45,2,0,2832,34,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Ángel Alarcón,1153261,FC Utrecht,2948,3,3,7.12,4.24,1.89,32,14,20,23,10,0,0,972,13,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Sem van Duijn,1548834,SC Telstar,2972,5,2,7.12,4.49,1.84,23,9,17,9,14,1,0,1013,14,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Jochem Ritmeester van de Kamp,1157777,SC Telstar,2972,7,1,7.11,2.95,1.91,22,12,34,12,41,4,0,2044,28,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Mohamed Ihattaren,929633,Fortuna Sittard,2957,6,10,7.11,5.88,5.98,69,34,49,30,14,4,0,1946,28,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Kodai Sano,1184054,NEC Nijmegen,2962,3,7,7.11,1.77,6.08,34,9,48,60,71,3,0,3060,34,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Julius Dirksen,1001943,Go Ahead Eagles,2979,2,0,7.11,0.21,0.42,5,2,4,12,14,4,0,1173,18,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Jerdy Schouten,844234,PSV Eindhoven,2952,1,2,7.1,1.13,2.4,19,6,24,16,44,2,1,2381,28,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Aaron Bouwman,1586649,AFC Ajax,2953,1,0,7.1,0.3,0.25,2,2,1,1,7,2,0,560,8,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Robin Pröpper,196082,FC Twente,2955,0,0,7.1,1.71,1.01,23,5,9,3,33,6,0,1723,28,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Ryan Thomas,333571,PEC Zwolle,2971,1,1,7.09,0.56,2.38,14,2,14,21,60,7,0,2157,27,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Sondre Ørjasæter,1200962,FC Twente,2955,3,6,7.08,4.44,8.41,63,20,63,57,18,2,0,2154,30,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Jizz Hornkamp,914392,AZ Alkmaar,2950,10,1,7.08,8.25,1.87,43,24,17,9,16,2,1,1351,22,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Tsuyoshi Watanabe,942213,Feyenoord,2959,2,0,7.08,2.74,1.92,23,10,13,10,33,1,0,2637,30,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Dennis Man,812145,PSV Eindhoven,2952,7,7,7.08,4.76,4.95,42,15,30,38,10,2,0,1496,25,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Yarek Gasiorowski,1184317,PSV Eindhoven,2952,3,2,7.07,2.27,0.48,13,8,5,4,27,0,0,2144,28,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
37,77012,Sem Steijn,944467,Feyenoord,2959,7,2,7.07,7.82,3.72,38,17,32,3,8,0,0,1106,21,goalsPrevented,NED,2025-2026,datafc_sofascore,2026-08-09T01:35:11.121306
